94 5
{'Survive': 0, 'Schedule': 0, 'Execution': 0, 'Endtime': 16, 'Invalid': 80, 'Global Episode': 0, 'Reward': -20.0}
{'Survive': 0, 'Schedule': 30, 'Execution': 53, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1139000, 'Reward': 52.8625}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1140000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1141000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 191, 'Execution': 377, 'Endtime': 200, 'Invalid': 165, 'Global Episode': 1142000, 'Reward': 807.5958333333335}
Checkpoint saved to ckpt/sim201722509208_1142000.pth
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1143000, 'Reward': 57.31666666666664}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1144000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 189, 'Execution': 380, 'Endtime': 200, 'Invalid': 146, 'Global Episode': 1145000, 'Reward': 815.8208333333337}
Checkpoint saved to ckpt/sim201722509512_1145000.pth
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1146000, 'Reward': 53.816666666666656}
{'Survive': 0, 'Schedule': 187, 'Execution': 382, 'Endtime': 200, 'Invalid': 150, 'Global Episode': 1147000, 'Reward': 814.179166666667}
Checkpoint saved to ckpt/sim201722509718_1147000.pth
{'Survive': 0, 'Schedule': 155, 'Execution': 301, 'Endtime': 161, 'Invalid': 109, 'Global Episode': 1148000, 'Reward': 332.1333333333335}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1149000, 'Reward': 56.02499999999999}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1150000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 44, 'Execution': 85, 'Endtime': 41, 'Invalid': 54, 'Global Episode': 1151000, 'Reward': 84.61250000000001}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1152000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 30, 'Execution': 53, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1153000, 'Reward': 52.8625}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1154000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1155000, 'Reward': 55.96249999999999}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1156000, 'Reward': 57.31666666666664}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1157000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 28, 'Execution': 48, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1158000, 'Reward': 48.79999999999999}
{'Survive': 0, 'Schedule': 46, 'Execution': 89, 'Endtime': 41, 'Invalid': 54, 'Global Episode': 1159000, 'Reward': 90.04583333333333}
{'Survive': 0, 'Schedule': 44, 'Execution': 88, 'Endtime': 41, 'Invalid': 55, 'Global Episode': 1160000, 'Reward': 88.27499999999999}
{'Survive': 0, 'Schedule': 45, 'Execution': 87, 'Endtime': 41, 'Invalid': 56, 'Global Episode': 1161000, 'Reward': 87.12916666666666}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1162000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1163000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1164000, 'Reward': 57.31666666666664}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1165000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1166000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 184, 'Execution': 370, 'Endtime': 196, 'Invalid': 150, 'Global Episode': 1167000, 'Reward': 401.40416666666687}
{'Survive': 0, 'Schedule': 190, 'Execution': 381, 'Endtime': 200, 'Invalid': 151, 'Global Episode': 1168000, 'Reward': 814.5083333333337}
Checkpoint saved to ckpt/sim201722511699_1168000.pth
{'Survive': 0, 'Schedule': 191, 'Execution': 383, 'Endtime': 200, 'Invalid': 153, 'Global Episode': 1169000, 'Reward': 816.0500000000003}
Checkpoint saved to ckpt/sim201722511812_1169000.pth
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1170000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1171000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1172000, 'Reward': 56.62916666666665}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1173000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1174000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 48, 'Execution': 95, 'Endtime': 41, 'Invalid': 41, 'Global Episode': 1175000, 'Reward': 100.1541666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 51, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 1176000, 'Reward': 50.816666666666656}
{'Survive': 0, 'Schedule': 31, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1177000, 'Reward': 56.21249999999999}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1178000, 'Reward': 56.62916666666665}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1179000, 'Reward': 52.3}
{'Survive': 0, 'Schedule': 45, 'Execution': 91, 'Endtime': 41, 'Invalid': 52, 'Global Episode': 1180000, 'Reward': 92.75833333333333}
{'Survive': 0, 'Schedule': 130, 'Execution': 263, 'Endtime': 141, 'Invalid': 97, 'Global Episode': 1181000, 'Reward': 288.8166666666666}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1182000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 49, 'Execution': 95, 'Endtime': 41, 'Invalid': 43, 'Global Episode': 1183000, 'Reward': 100.0916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1184000, 'Reward': 52.42916666666666}
{'Survive': 0, 'Schedule': 63, 'Execution': 128, 'Endtime': 61, 'Invalid': 56, 'Global Episode': 1185000, 'Reward': 135.96666666666675}
{'Survive': 0, 'Schedule': 29, 'Execution': 51, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1186000, 'Reward': 52.191666666666656}
{'Survive': 0, 'Schedule': 29, 'Execution': 51, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1187000, 'Reward': 52.191666666666656}
{'Survive': 0, 'Schedule': 165, 'Execution': 332, 'Endtime': 181, 'Invalid': 150, 'Global Episode': 1188000, 'Reward': 357.5875000000002}
{'Survive': 0, 'Schedule': 188, 'Execution': 381, 'Endtime': 200, 'Invalid': 155, 'Global Episode': 1189000, 'Reward': 814.5458333333337}
Checkpoint saved to ckpt/sim201722513869_1189000.pth
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1190000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1191000, 'Reward': 56.62916666666665}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1192000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 48, 'Execution': 95, 'Endtime': 41, 'Invalid': 41, 'Global Episode': 1193000, 'Reward': 100.1541666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1194000, 'Reward': 52.3}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1195000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 22, 'Execution': 41, 'Endtime': 16, 'Invalid': 35, 'Global Episode': 1196000, 'Reward': 37.83333333333333}
{'Survive': 0, 'Schedule': 47, 'Execution': 89, 'Endtime': 41, 'Invalid': 68, 'Global Episode': 1197000, 'Reward': 85.62500000000001}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1198000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1199000, 'Reward': 52.3}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1200000, 'Reward': 57.31666666666664}
Checkpoint saved to ckpt/sim201722514792_1200000.pth
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1201000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1202000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1203000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1204000, 'Reward': 56.566666666666656}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1205000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1206000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 47, 'Execution': 95, 'Endtime': 41, 'Invalid': 44, 'Global Episode': 1207000, 'Reward': 99.48750000000003}
{'Survive': 0, 'Schedule': 184, 'Execution': 374, 'Endtime': 200, 'Invalid': 147, 'Global Episode': 1208000, 'Reward': 807.3208333333334}
Checkpoint saved to ckpt/sim201722515649_1208000.pth
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1209000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1210000, 'Reward': 55.96249999999999}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1211000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1212000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1213000, 'Reward': 54.962499999999984}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1214000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 30, 'Execution': 53, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1215000, 'Reward': 54.65}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1216000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1217000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1218000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1219000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1220000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1221000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1222000, 'Reward': 56.462499999999984}
{'Survive': 0, 'Schedule': 27, 'Execution': 47, 'Endtime': 21, 'Invalid': 38, 'Global Episode': 1223000, 'Reward': 45.14999999999999}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1224000, 'Reward': 55.87916666666666}
{'Survive': 0, 'Schedule': 27, 'Execution': 48, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1225000, 'Reward': 46.38333333333333}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1226000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1227000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1228000, 'Reward': 57.31666666666664}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1229000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1230000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1231000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1232000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1233000, 'Reward': 56.62916666666665}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1234000, 'Reward': 55.81666666666666}
{'Survive': 0, 'Schedule': 27, 'Execution': 48, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1235000, 'Reward': 46.38333333333333}
{'Survive': 0, 'Schedule': 186, 'Execution': 378, 'Endtime': 200, 'Invalid': 155, 'Global Episode': 1236000, 'Reward': 810.8583333333336}
Checkpoint saved to ckpt/sim201722518616_1236000.pth
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1237000, 'Reward': 55.81666666666666}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1238000, 'Reward': 55.81666666666666}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1239000, 'Reward': 57.31666666666664}
{'Survive': 0, 'Schedule': 26, 'Execution': 50, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 1240000, 'Reward': 48.94583333333333}
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1241000, 'Reward': 55.879166666666656}
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1242000, 'Reward': 55.879166666666656}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1243000, 'Reward': 56.316666666666656}
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1244000, 'Reward': 55.879166666666656}
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1245000, 'Reward': 56.066666666666656}
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1246000, 'Reward': 55.71249999999999}
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1247000, 'Reward': 55.71249999999999}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1248000, 'Reward': 56.98333333333332}
{'Survive': 0, 'Schedule': 191, 'Execution': 380, 'Endtime': 200, 'Invalid': 145, 'Global Episode': 1249000, 'Reward': 816.4833333333336}
Checkpoint saved to ckpt/sim201722519538_1249000.pth
{'Survive': 0, 'Schedule': 191, 'Execution': 383, 'Endtime': 200, 'Invalid': 161, 'Global Episode': 1250000, 'Reward': 813.6708333333336}
Checkpoint saved to ckpt/sim201722519611_1250000.pth
{'Survive': 0, 'Schedule': 27, 'Execution': 60, 'Endtime': 31, 'Invalid': 53, 'Global Episode': 1251000, 'Reward': 54.85416666666666}
{'Survive': 0, 'Schedule': 46, 'Execution': 97, 'Endtime': 46, 'Invalid': 49, 'Global Episode': 1252000, 'Reward': 100.1041666666667}
{'Survive': 0, 'Schedule': 192, 'Execution': 383, 'Endtime': 200, 'Invalid': 135, 'Global Episode': 1253000, 'Reward': 822.941666666667}
Checkpoint saved to ckpt/sim201722519852_1253000.pth
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 1254000, 'Reward': 54.77083333333333}
{'Survive': 0, 'Schedule': 43, 'Execution': 88, 'Endtime': 41, 'Invalid': 49, 'Global Episode': 1255000, 'Reward': 89.625}
{'Survive': 0, 'Schedule': 188, 'Execution': 378, 'Endtime': 200, 'Invalid': 150, 'Global Episode': 1256000, 'Reward': 810.8375000000003}
Checkpoint saved to ckpt/sim201722520163_1256000.pth
{'Survive': 0, 'Schedule': 184, 'Execution': 377, 'Endtime': 200, 'Invalid': 134, 'Global Episode': 1257000, 'Reward': 814.7708333333337}
Checkpoint saved to ckpt/sim201722520268_1257000.pth
{'Survive': 0, 'Schedule': 59, 'Execution': 126, 'Endtime': 61, 'Invalid': 60, 'Global Episode': 1258000, 'Reward': 132.29166666666669}
{'Survive': 0, 'Schedule': 47, 'Execution': 99, 'Endtime': 46, 'Invalid': 50, 'Global Episode': 1259000, 'Reward': 102.85416666666666}
{'Survive': 0, 'Schedule': 32, 'Execution': 75, 'Endtime': 31, 'Invalid': 41, 'Global Episode': 1260000, 'Reward': 75.54166666666666}
{'Survive': 0, 'Schedule': 188, 'Execution': 380, 'Endtime': 200, 'Invalid': 140, 'Global Episode': 1261000, 'Reward': 818.0833333333337}
Checkpoint saved to ckpt/sim201722520701_1261000.pth
{'Survive': 0, 'Schedule': 181, 'Execution': 368, 'Endtime': 196, 'Invalid': 142, 'Global Episode': 1262000, 'Reward': 402.7750000000003}
{'Survive': 0, 'Schedule': 189, 'Execution': 375, 'Endtime': 200, 'Invalid': 153, 'Global Episode': 1263000, 'Reward': 806.504166666667}
Checkpoint saved to ckpt/sim201722520909_1263000.pth
{'Survive': 0, 'Schedule': 188, 'Execution': 377, 'Endtime': 200, 'Invalid': 144, 'Global Episode': 1264000, 'Reward': 812.7333333333336}
Checkpoint saved to ckpt/sim201722521002_1264000.pth
{'Survive': 0, 'Schedule': 35, 'Execution': 75, 'Endtime': 31, 'Invalid': 40, 'Global Episode': 1265000, 'Reward': 76.25416666666668}
{'Survive': 0, 'Schedule': 47, 'Execution': 97, 'Endtime': 46, 'Invalid': 56, 'Global Episode': 1266000, 'Reward': 99.56250000000004}
{'Survive': 0, 'Schedule': 30, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1267000, 'Reward': 53.60833333333333}
{'Survive': 0, 'Schedule': 98, 'Execution': 199, 'Endtime': 106, 'Invalid': 104, 'Global Episode': 1268000, 'Reward': 210.20833333333323}
{'Survive': 0, 'Schedule': 188, 'Execution': 380, 'Endtime': 200, 'Invalid': 152, 'Global Episode': 1269000, 'Reward': 813.0250000000003}
Checkpoint saved to ckpt/sim201722521416_1269000.pth
{'Survive': 0, 'Schedule': 26, 'Execution': 48, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1270000, 'Reward': 45.92083333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 48, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1271000, 'Reward': 45.92083333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 48, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1272000, 'Reward': 45.92083333333333}
{'Survive': 0, 'Schedule': 154, 'Execution': 309, 'Endtime': 166, 'Invalid': 113, 'Global Episode': 1273000, 'Reward': 341.5833333333336}
{'Survive': 0, 'Schedule': 30, 'Execution': 71, 'Endtime': 31, 'Invalid': 44, 'Global Episode': 1274000, 'Reward': 69.54166666666666}
{'Survive': 0, 'Schedule': 26, 'Execution': 48, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1275000, 'Reward': 45.92083333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 48, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1276000, 'Reward': 45.92083333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 61, 'Endtime': 31, 'Invalid': 53, 'Global Episode': 1277000, 'Reward': 55.85416666666666}
{'Survive': 0, 'Schedule': 186, 'Execution': 377, 'Endtime': 200, 'Invalid': 145, 'Global Episode': 1278000, 'Reward': 811.7125000000002}
Checkpoint saved to ckpt/sim201722522189_1278000.pth
{'Survive': 0, 'Schedule': 26, 'Execution': 48, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1279000, 'Reward': 45.92083333333333}
{'Survive': 0, 'Schedule': 184, 'Execution': 373, 'Endtime': 200, 'Invalid': 149, 'Global Episode': 1280000, 'Reward': 806.541666666667}
Checkpoint saved to ckpt/sim201722522367_1280000.pth
{'Survive': 0, 'Schedule': 27, 'Execution': 51, 'Endtime': 31, 'Invalid': 62, 'Global Episode': 1281000, 'Reward': 42.812499999999986}
{'Survive': 0, 'Schedule': 26, 'Execution': 48, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1282000, 'Reward': 45.92083333333333}
{'Survive': 0, 'Schedule': 24, 'Execution': 50, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 1283000, 'Reward': 47.22916666666666}
{'Survive': 0, 'Schedule': 25, 'Execution': 49, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 1284000, 'Reward': 47.92083333333333}
{'Survive': 0, 'Schedule': 97, 'Execution': 191, 'Endtime': 101, 'Invalid': 87, 'Global Episode': 1285000, 'Reward': 205.62499999999991}
{'Survive': 0, 'Schedule': 27, 'Execution': 54, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 1286000, 'Reward': 53.58333333333333}
{'Survive': 0, 'Schedule': 190, 'Execution': 380, 'Endtime': 200, 'Invalid': 139, 'Global Episode': 1287000, 'Reward': 817.1500000000003}
Checkpoint saved to ckpt/sim201722522990_1287000.pth
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1288000, 'Reward': 55.33749999999999}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1289000, 'Reward': 52.4375}
{'Survive': 0, 'Schedule': 27, 'Execution': 51, 'Endtime': 31, 'Invalid': 62, 'Global Episode': 1290000, 'Reward': 42.812499999999986}
{'Survive': 0, 'Schedule': 45, 'Execution': 95, 'Endtime': 41, 'Invalid': 54, 'Global Episode': 1291000, 'Reward': 96.35416666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1292000, 'Reward': 50.60833333333333}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1293000, 'Reward': 55.33749999999999}
{'Survive': 0, 'Schedule': 29, 'Execution': 52, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1294000, 'Reward': 53.212499999999984}
{'Survive': 0, 'Schedule': 187, 'Execution': 377, 'Endtime': 200, 'Invalid': 141, 'Global Episode': 1295000, 'Reward': 812.3166666666671}
Checkpoint saved to ckpt/sim201722523733_1295000.pth
{'Survive': 0, 'Schedule': 25, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1296000, 'Reward': 51.754166666666656}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1297000, 'Reward': 54.89583333333333}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1298000, 'Reward': 51.875}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1299000, 'Reward': 51.875}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1300000, 'Reward': 51.14583333333332}
Checkpoint saved to ckpt/sim201722524284_1300000.pth
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1301000, 'Reward': 55.879166666666656}
{'Survive': 0, 'Schedule': 27, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1302000, 'Reward': 53.129166666666656}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1303000, 'Reward': 55.45833333333333}
{'Survive': 0, 'Schedule': 131, 'Execution': 263, 'Endtime': 141, 'Invalid': 104, 'Global Episode': 1304000, 'Reward': 287.81249999999994}
{'Survive': 0, 'Schedule': 189, 'Execution': 381, 'Endtime': 200, 'Invalid': 141, 'Global Episode': 1305000, 'Reward': 817.8583333333336}
Checkpoint saved to ckpt/sim201722524836_1305000.pth
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1306000, 'Reward': 55.504166666666656}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1307000, 'Reward': 55.33749999999999}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1308000, 'Reward': 52.49999999999999}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1309000, 'Reward': 54.79583333333333}
{'Survive': 0, 'Schedule': 189, 'Execution': 377, 'Endtime': 200, 'Invalid': 146, 'Global Episode': 1310000, 'Reward': 811.5875000000003}
Checkpoint saved to ckpt/sim201722525345_1310000.pth
